"Image_FileName_brightfield","Image_PathName_brightfield","Metadata_fld","Metadata_channel","Metadata_parent","Metadata_original","Metadata_zst","Metadata_timepoint","Metadata_well"
"r11c17f01p01-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p01-ch4sk1fk1fl1","01","sk1","K17"
"r11c17f01p01-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p01-ch4sk2fk1fl1","01","sk2","K17"
"r11c17f01p02-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p02-ch4sk1fk1fl1","02","sk1","K17"
"r11c17f01p02-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p02-ch4sk2fk1fl1","02","sk2","K17"
"r11c17f01p03-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p03-ch4sk1fk1fl1","03","sk1","K17"
"r11c17f01p03-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p03-ch4sk2fk1fl1","03","sk2","K17"
"r11c17f01p04-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p04-ch4sk1fk1fl1","04","sk1","K17"
"r11c17f01p04-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p04-ch4sk2fk1fl1","04","sk2","K17"
"r11c17f01p05-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p05-ch4sk1fk1fl1","05","sk1","K17"
"r11c17f01p05-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p05-ch4sk2fk1fl1","05","sk2","K17"
"r11c17f01p06-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p06-ch4sk1fk1fl1","06","sk1","K17"
"r11c17f01p06-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f01","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f01p06-ch4sk2fk1fl1","06","sk2","K17"
"r11c17f02p01-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p01-ch4sk1fk1fl1","01","sk1","K17"
"r11c17f02p01-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p01-ch4sk2fk1fl1","01","sk2","K17"
"r11c17f02p02-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p02-ch4sk1fk1fl1","02","sk1","K17"
"r11c17f02p02-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p02-ch4sk2fk1fl1","02","sk2","K17"
"r11c17f02p03-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p03-ch4sk1fk1fl1","03","sk1","K17"
"r11c17f02p03-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p03-ch4sk2fk1fl1","03","sk2","K17"
"r11c17f02p04-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p04-ch4sk1fk1fl1","04","sk1","K17"
"r11c17f02p04-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p04-ch4sk2fk1fl1","04","sk2","K17"
"r11c17f02p05-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p05-ch4sk1fk1fl1","05","sk1","K17"
"r11c17f02p05-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p05-ch4sk2fk1fl1","05","sk2","K17"
"r11c17f02p06-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p06-ch4sk1fk1fl1","06","sk1","K17"
"r11c17f02p06-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f02","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f02p06-ch4sk2fk1fl1","06","sk2","K17"
"r11c17f03p01-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p01-ch4sk1fk1fl1","01","sk1","K17"
"r11c17f03p01-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p01-ch4sk2fk1fl1","01","sk2","K17"
"r11c17f03p02-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p02-ch4sk1fk1fl1","02","sk1","K17"
"r11c17f03p02-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p02-ch4sk2fk1fl1","02","sk2","K17"
"r11c17f03p03-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p03-ch4sk1fk1fl1","03","sk1","K17"
"r11c17f03p03-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p03-ch4sk2fk1fl1","03","sk2","K17"
"r11c17f03p04-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p04-ch4sk1fk1fl1","04","sk1","K17"
"r11c17f03p04-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p04-ch4sk2fk1fl1","04","sk2","K17"
"r11c17f03p05-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p05-ch4sk1fk1fl1","05","sk1","K17"
"r11c17f03p05-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p05-ch4sk2fk1fl1","05","sk2","K17"
"r11c17f03p06-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p06-ch4sk1fk1fl1","06","sk1","K17"
"r11c17f03p06-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f03","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f03p06-ch4sk2fk1fl1","06","sk2","K17"
"r11c17f04p01-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p01-ch4sk1fk1fl1","01","sk1","K17"
"r11c17f04p01-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p01-ch4sk2fk1fl1","01","sk2","K17"
"r11c17f04p02-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p02-ch4sk1fk1fl1","02","sk1","K17"
"r11c17f04p02-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p02-ch4sk2fk1fl1","02","sk2","K17"
"r11c17f04p03-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p03-ch4sk1fk1fl1","03","sk1","K17"
"r11c17f04p03-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p03-ch4sk2fk1fl1","03","sk2","K17"
"r11c17f04p04-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p04-ch4sk1fk1fl1","04","sk1","K17"
"r11c17f04p04-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p04-ch4sk2fk1fl1","04","sk2","K17"
"r11c17f04p05-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p05-ch4sk1fk1fl1","05","sk1","K17"
"r11c17f04p05-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p05-ch4sk2fk1fl1","05","sk2","K17"
"r11c17f04p06-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p06-ch4sk1fk1fl1","06","sk1","K17"
"r11c17f04p06-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f04","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f04p06-ch4sk2fk1fl1","06","sk2","K17"
"r11c17f05p01-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f05","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f05p01-ch4sk1fk1fl1","01","sk1","K17"
"r11c17f05p01-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f05","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f05p01-ch4sk2fk1fl1","01","sk2","K17"
"r11c17f05p02-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f05","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f05p02-ch4sk1fk1fl1","02","sk1","K17"
"r11c17f05p02-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f05","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f05p02-ch4sk2fk1fl1","02","sk2","K17"
"r11c17f05p03-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f05","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f05p03-ch4sk1fk1fl1","03","sk1","K17"
"r11c17f05p03-ch4sk2fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f05","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f05p03-ch4sk2fk1fl1","03","sk2","K17"
"r11c17f05p04-ch4sk1fk1fl1.tiff","/home/ubuntu/bucket/inbox/000012095203__2019-12-11T17_47_31-Measurement_3/Images","f05","ch4","000012095203__2019-12-11T17_47_31-Measurement_3","r11c17f05p04-ch4sk1fk1fl1","04","sk1","K17"
