"Image_FileName_brightfield","Image_PathName_brightfield","Metadata_fld","Metadata_channel","Metadata_parent","Metadata_original","Metadata_zst","Metadata_timepoint","Metadata_well"
"r04c08f01p01-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p01-ch2sk1fk1fl1","01","sk1","D08"
"r04c08f01p01-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p01-ch2sk2fk1fl1","01","sk2","D08"
"r04c08f01p02-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p02-ch2sk1fk1fl1","02","sk1","D08"
"r04c08f01p02-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p02-ch2sk2fk1fl1","02","sk2","D08"
"r04c08f01p03-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p03-ch2sk1fk1fl1","03","sk1","D08"
"r04c08f01p03-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p03-ch2sk2fk1fl1","03","sk2","D08"
"r04c08f01p04-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p04-ch2sk1fk1fl1","04","sk1","D08"
"r04c08f01p04-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p04-ch2sk2fk1fl1","04","sk2","D08"
"r04c08f01p05-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p05-ch2sk1fk1fl1","05","sk1","D08"
"r04c08f01p05-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p05-ch2sk2fk1fl1","05","sk2","D08"
"r04c08f01p06-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p06-ch2sk1fk1fl1","06","sk1","D08"
"r04c08f01p06-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p06-ch2sk2fk1fl1","06","sk2","D08"
"r04c08f01p07-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p07-ch2sk1fk1fl1","07","sk1","D08"
"r04c08f01p07-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p07-ch2sk2fk1fl1","07","sk2","D08"
"r04c08f01p08-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p08-ch2sk1fk1fl1","08","sk1","D08"
"r04c08f01p08-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p08-ch2sk2fk1fl1","08","sk2","D08"
"r04c08f01p09-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p09-ch2sk1fk1fl1","09","sk1","D08"
"r04c08f01p09-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p09-ch2sk2fk1fl1","09","sk2","D08"
"r04c08f01p10-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p10-ch2sk1fk1fl1","10","sk1","D08"
"r04c08f01p10-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p10-ch2sk2fk1fl1","10","sk2","D08"
"r04c08f01p11-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p11-ch2sk1fk1fl1","11","sk1","D08"
"r04c08f01p11-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p11-ch2sk2fk1fl1","11","sk2","D08"
"r04c08f01p12-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p12-ch2sk1fk1fl1","12","sk1","D08"
"r04c08f01p12-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f01","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f01p12-ch2sk2fk1fl1","12","sk2","D08"
"r04c08f02p01-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p01-ch2sk1fk1fl1","01","sk1","D08"
"r04c08f02p01-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p01-ch2sk2fk1fl1","01","sk2","D08"
"r04c08f02p02-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p02-ch2sk1fk1fl1","02","sk1","D08"
"r04c08f02p02-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p02-ch2sk2fk1fl1","02","sk2","D08"
"r04c08f02p03-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p03-ch2sk1fk1fl1","03","sk1","D08"
"r04c08f02p03-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p03-ch2sk2fk1fl1","03","sk2","D08"
"r04c08f02p04-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p04-ch2sk1fk1fl1","04","sk1","D08"
"r04c08f02p04-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p04-ch2sk2fk1fl1","04","sk2","D08"
"r04c08f02p05-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p05-ch2sk1fk1fl1","05","sk1","D08"
"r04c08f02p05-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p05-ch2sk2fk1fl1","05","sk2","D08"
"r04c08f02p06-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p06-ch2sk1fk1fl1","06","sk1","D08"
"r04c08f02p06-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p06-ch2sk2fk1fl1","06","sk2","D08"
"r04c08f02p07-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p07-ch2sk1fk1fl1","07","sk1","D08"
"r04c08f02p07-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p07-ch2sk2fk1fl1","07","sk2","D08"
"r04c08f02p08-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p08-ch2sk1fk1fl1","08","sk1","D08"
"r04c08f02p08-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p08-ch2sk2fk1fl1","08","sk2","D08"
"r04c08f02p09-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p09-ch2sk1fk1fl1","09","sk1","D08"
"r04c08f02p09-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p09-ch2sk2fk1fl1","09","sk2","D08"
"r04c08f02p10-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p10-ch2sk1fk1fl1","10","sk1","D08"
"r04c08f02p10-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p10-ch2sk2fk1fl1","10","sk2","D08"
"r04c08f02p11-ch2sk1fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p11-ch2sk1fk1fl1","11","sk1","D08"
"r04c08f02p11-ch2sk2fk1fl1.tiff","~/bucket/inbox/000012094903__2019-08-28T18_17_15-Measurement_2/Images","f02","ch2","000012094903__2019-08-28T18_17_15-Measurement_2","r04c08f02p11-ch2sk2fk1fl1","11","sk2","D08"
